t_start,t_end,flight_time,travel_distance,median_path_deviation,iqr_path_deviation,num_gates_passed,num_pass_gate0,num_pass_gate1,num_pass_gate2,num_pass_gate3,num_pass_gate4,num_pass_gate5,num_pass_gate6,num_pass_gate7,num_pass_gate8,num_pass_gate9,num_collisions,network_used,pitch_error_l1,pitch_error_l1-median,pitch_error_mse,pitch_error_mse-median,roll_error_l1,roll_error_l1-median,roll_error_mse,roll_error_mse-median,throttle_error_l1,throttle_error_l1-median,throttle_error_mse,throttle_error_mse-median,yaw_error_l1,yaw_error_l1-median,yaw_error_mse,yaw_error_mse-median,filepath,buffer,has_attbr,has_dda,has_decfts,has_fts,has_gztr,has_network_used,has_ref,has_state_q,has_state_v,has_state_w,has_yaml,li,model_name,mt,num_laps,repetition,run,st,subject,track
0.0,14.549999999999649,14.549999999999649,138.46327805990143,11.162748844832866,8.112658549027437,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,./process/dda_flat_med_full_bf2_cf25_decfts/s016_r05_flat_li00_buffer20/mpc2nw_mt-300_st-20_02/trajectory.csv,2.0,0.0,1,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0,dda_flat_med_full_bf2_cf25_decfts,300,1,2,5,20,16,flat
0.0,14.549999999999649,14.549999999999649,138.8580285945437,11.15965958447618,8.547479026107611,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,./process/dda_flat_med_full_bf2_cf25_decfts/s016_r05_flat_li00_buffer20/mpc2nw_mt-300_st-20_03/trajectory.csv,2.0,0.0,1,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0,dda_flat_med_full_bf2_cf25_decfts,300,1,3,5,20,16,flat
0.0,14.549999999999649,14.549999999999649,138.47019293363633,11.268408295271303,8.24517919163821,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,./process/dda_flat_med_full_bf2_cf25_decfts/s016_r05_flat_li00_buffer20/mpc2nw_mt-300_st-20_04/trajectory.csv,2.0,0.0,1,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0,dda_flat_med_full_bf2_cf25_decfts,300,1,4,5,20,16,flat
0.0,14.549999999999649,14.549999999999649,138.14297965310178,11.312450785378635,8.127282900862633,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,./process/dda_flat_med_full_bf2_cf25_decfts/s016_r05_flat_li00_buffer20/mpc2nw_mt-300_st-20_05/trajectory.csv,2.0,0.0,1,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0,dda_flat_med_full_bf2_cf25_decfts,300,1,5,5,20,16,flat
0.0,14.549999999999649,14.549999999999649,138.1201129020763,11.156832987901103,8.446432682869826,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,./process/dda_flat_med_full_bf2_cf25_decfts/s016_r05_flat_li00_buffer20/mpc2nw_mt-300_st-20_06/trajectory.csv,2.0,0.0,1,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0,dda_flat_med_full_bf2_cf25_decfts,300,1,6,5,20,16,flat
0.0,14.549999999999649,14.549999999999649,137.7555879994664,11.258887990183382,8.299918185506233,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,./process/dda_flat_med_full_bf2_cf25_decfts/s016_r05_flat_li00_buffer20/mpc2nw_mt-300_st-20_07/trajectory.csv,2.0,0.0,1,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0,dda_flat_med_full_bf2_cf25_decfts,300,1,7,5,20,16,flat
0.0,14.549999999999649,14.549999999999649,138.06290269820948,11.317053798374676,8.072678120031249,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,./process/dda_flat_med_full_bf2_cf25_decfts/s016_r05_flat_li00_buffer20/mpc2nw_mt-300_st-20_08/trajectory.csv,2.0,0.0,1,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0,dda_flat_med_full_bf2_cf25_decfts,300,1,8,5,20,16,flat
0.0,14.549999999999649,14.549999999999649,138.65859808361247,11.436641718539528,8.416436125732815,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,./process/dda_flat_med_full_bf2_cf25_decfts/s016_r05_flat_li00_buffer20/mpc2nw_mt-300_st-20_09/trajectory.csv,2.0,0.0,1,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0,dda_flat_med_full_bf2_cf25_decfts,300,1,9,5,20,16,flat
0.0,14.549999999999649,14.549999999999649,137.7144303784583,11.258323426388236,7.720612461541412,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,./process/dda_flat_med_full_bf2_cf25_decfts/s016_r05_flat_li00_buffer20/mpc2nw_mt-300_st-20_10/trajectory.csv,2.0,0.0,1,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0,dda_flat_med_full_bf2_cf25_decfts,300,1,10,5,20,16,flat
0.0,14.549999999999649,14.549999999999649,138.3626228695093,11.649101237972598,8.011549873545565,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,./process/dda_flat_med_full_bf2_cf25_decfts/s016_r05_flat_li00_buffer20/mpc2nw_mt-300_st-20_11/trajectory.csv,2.0,0.0,1,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0,dda_flat_med_full_bf2_cf25_decfts,300,1,11,5,20,16,flat
